STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Zone de référence,FREQ,Fréquence d'observation,MEASURE,Mesure,CLIM_ACT_POL,Actions et politiques en matière de climat,UNIT_MEASURE,Unité de mesure,TIME_PERIOD,Période temporelle,OBS_VALUE,Valeur de l'observation,OBS_STATUS,État de l'observation,UNIT_MULT,Multiplicateur d'unités,DECIMALS,Décimales
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Cadre de mesure des actions et politiques climatiques,I,EST,Estonie,A,Annuelle,POL_STRINGENCY,Rigueur de la politique,LEV3_FFS_I,Subventions aux combustibles fossiles - Industrie,0_TO_10,Échelle 0-10,1990,,,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Cadre de mesure des actions et politiques climatiques,I,EST,Estonie,A,Annuelle,POL_STRINGENCY,Rigueur de la politique,LEV3_FFS_I,Subventions aux combustibles fossiles - Industrie,0_TO_10,Échelle 0-10,1991,,,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Cadre de mesure des actions et politiques climatiques,I,EST,Estonie,A,Annuelle,POL_STRINGENCY,Rigueur de la politique,LEV3_FFS_I,Subventions aux combustibles fossiles - Industrie,0_TO_10,Échelle 0-10,1992,,,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Cadre de mesure des actions et politiques climatiques,I,EST,Estonie,A,Annuelle,POL_STRINGENCY,Rigueur de la politique,LEV3_FFS_I,Subventions aux combustibles fossiles - Industrie,0_TO_10,Échelle 0-10,1993,,,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Cadre de mesure des actions et politiques climatiques,I,EST,Estonie,A,Annuelle,POL_STRINGENCY,Rigueur de la politique,LEV3_FFS_I,Subventions aux combustibles fossiles - Industrie,0_TO_10,Échelle 0-10,1994,,,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Cadre de mesure des actions et politiques climatiques,I,EST,Estonie,A,Annuelle,POL_STRINGENCY,Rigueur de la politique,LEV3_FFS_I,Subventions aux combustibles fossiles - Industrie,0_TO_10,Échelle 0-10,1995,,,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Cadre de mesure des actions et politiques climatiques,I,EST,Estonie,A,Annuelle,POL_STRINGENCY,Rigueur de la politique,LEV3_FFS_I,Subventions aux combustibles fossiles - Industrie,0_TO_10,Échelle 0-10,1996,,,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Cadre de mesure des actions et politiques climatiques,I,EST,Estonie,A,Annuelle,POL_STRINGENCY,Rigueur de la politique,LEV3_FFS_I,Subventions aux combustibles fossiles - Industrie,0_TO_10,Échelle 0-10,1997,,,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Cadre de mesure des actions et politiques climatiques,I,EST,Estonie,A,Annuelle,POL_STRINGENCY,Rigueur de la politique,LEV3_FFS_I,Subventions aux combustibles fossiles - Industrie,0_TO_10,Échelle 0-10,1998,,,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Cadre de mesure des actions et politiques climatiques,I,EST,Estonie,A,Annuelle,POL_STRINGENCY,Rigueur de la politique,LEV3_FFS_I,Subventions aux combustibles fossiles - Industrie,0_TO_10,Échelle 0-10,1999,,,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Cadre de mesure des actions et politiques climatiques,I,EST,Estonie,A,Annuelle,POL_STRINGENCY,Rigueur de la politique,LEV3_FFS_I,Subventions aux combustibles fossiles - Industrie,0_TO_10,Échelle 0-10,2000,,,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Cadre de mesure des actions et politiques climatiques,I,EST,Estonie,A,Annuelle,POL_STRINGENCY,Rigueur de la politique,LEV3_FFS_I,Subventions aux combustibles fossiles - Industrie,0_TO_10,Échelle 0-10,2001,,,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Cadre de mesure des actions et politiques climatiques,I,EST,Estonie,A,Annuelle,POL_STRINGENCY,Rigueur de la politique,LEV3_FFS_I,Subventions aux combustibles fossiles - Industrie,0_TO_10,Échelle 0-10,2002,,,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Cadre de mesure des actions et politiques climatiques,I,EST,Estonie,A,Annuelle,POL_STRINGENCY,Rigueur de la politique,LEV3_FFS_I,Subventions aux combustibles fossiles - Industrie,0_TO_10,Échelle 0-10,2003,,,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Cadre de mesure des actions et politiques climatiques,I,EST,Estonie,A,Annuelle,POL_STRINGENCY,Rigueur de la politique,LEV3_FFS_I,Subventions aux combustibles fossiles - Industrie,0_TO_10,Échelle 0-10,2004,,,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Cadre de mesure des actions et politiques climatiques,I,EST,Estonie,A,Annuelle,POL_STRINGENCY,Rigueur de la politique,LEV3_FFS_I,Subventions aux combustibles fossiles - Industrie,0_TO_10,Échelle 0-10,2005,,,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Cadre de mesure des actions et politiques climatiques,I,EST,Estonie,A,Annuelle,POL_STRINGENCY,Rigueur de la politique,LEV3_FFS_I,Subventions aux combustibles fossiles - Industrie,0_TO_10,Échelle 0-10,2006,,,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Cadre de mesure des actions et politiques climatiques,I,EST,Estonie,A,Annuelle,POL_STRINGENCY,Rigueur de la politique,LEV3_FFS_I,Subventions aux combustibles fossiles - Industrie,0_TO_10,Échelle 0-10,2007,,,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Cadre de mesure des actions et politiques climatiques,I,EST,Estonie,A,Annuelle,POL_STRINGENCY,Rigueur de la politique,LEV3_FFS_I,Subventions aux combustibles fossiles - Industrie,0_TO_10,Échelle 0-10,2008,,,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Cadre de mesure des actions et politiques climatiques,I,EST,Estonie,A,Annuelle,POL_STRINGENCY,Rigueur de la politique,LEV3_FFS_I,Subventions aux combustibles fossiles - Industrie,0_TO_10,Échelle 0-10,2009,,,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Cadre de mesure des actions et politiques climatiques,I,EST,Estonie,A,Annuelle,POL_STRINGENCY,Rigueur de la politique,LEV3_FFS_I,Subventions aux combustibles fossiles - Industrie,0_TO_10,Échelle 0-10,2010,,1,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Cadre de mesure des actions et politiques climatiques,I,EST,Estonie,A,Annuelle,POL_STRINGENCY,Rigueur de la politique,LEV3_FFS_I,Subventions aux combustibles fossiles - Industrie,0_TO_10,Échelle 0-10,2011,,1,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Cadre de mesure des actions et politiques climatiques,I,EST,Estonie,A,Annuelle,POL_STRINGENCY,Rigueur de la politique,LEV3_FFS_I,Subventions aux combustibles fossiles - Industrie,0_TO_10,Échelle 0-10,2012,,1,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Cadre de mesure des actions et politiques climatiques,I,EST,Estonie,A,Annuelle,POL_STRINGENCY,Rigueur de la politique,LEV3_FFS_I,Subventions aux combustibles fossiles - Industrie,0_TO_10,Échelle 0-10,2013,,1,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Cadre de mesure des actions et politiques climatiques,I,EST,Estonie,A,Annuelle,POL_STRINGENCY,Rigueur de la politique,LEV3_FFS_I,Subventions aux combustibles fossiles - Industrie,0_TO_10,Échelle 0-10,2014,,1,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Cadre de mesure des actions et politiques climatiques,I,EST,Estonie,A,Annuelle,POL_STRINGENCY,Rigueur de la politique,LEV3_FFS_I,Subventions aux combustibles fossiles - Industrie,0_TO_10,Échelle 0-10,2015,,1,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Cadre de mesure des actions et politiques climatiques,I,EST,Estonie,A,Annuelle,POL_STRINGENCY,Rigueur de la politique,LEV3_FFS_I,Subventions aux combustibles fossiles - Industrie,0_TO_10,Échelle 0-10,2016,,2,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Cadre de mesure des actions et politiques climatiques,I,EST,Estonie,A,Annuelle,POL_STRINGENCY,Rigueur de la politique,LEV3_FFS_I,Subventions aux combustibles fossiles - Industrie,0_TO_10,Échelle 0-10,2017,,2,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Cadre de mesure des actions et politiques climatiques,I,EST,Estonie,A,Annuelle,POL_STRINGENCY,Rigueur de la politique,LEV3_FFS_I,Subventions aux combustibles fossiles - Industrie,0_TO_10,Échelle 0-10,2018,,2,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Cadre de mesure des actions et politiques climatiques,I,EST,Estonie,A,Annuelle,POL_STRINGENCY,Rigueur de la politique,LEV3_FFS_I,Subventions aux combustibles fossiles - Industrie,0_TO_10,Échelle 0-10,2019,,2,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Cadre de mesure des actions et politiques climatiques,I,EST,Estonie,A,Annuelle,POL_STRINGENCY,Rigueur de la politique,LEV3_FFS_I,Subventions aux combustibles fossiles - Industrie,0_TO_10,Échelle 0-10,2020,,4,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Cadre de mesure des actions et politiques climatiques,I,BRA,Brésil,A,Annuelle,POL_STRINGENCY,Rigueur de la politique,LEV3_EXCISETAX_I,Accises sur les combustibles fossiles - Industrie,0_TO_10,Échelle 0-10,1990,,,,Q,Missing value; suppressed,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Cadre de mesure des actions et politiques climatiques,I,BRA,Brésil,A,Annuelle,POL_STRINGENCY,Rigueur de la politique,LEV3_EXCISETAX_I,Accises sur les combustibles fossiles - Industrie,0_TO_10,Échelle 0-10,1991,,,,Q,Missing value; suppressed,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Cadre de mesure des actions et politiques climatiques,I,BRA,Brésil,A,Annuelle,POL_STRINGENCY,Rigueur de la politique,LEV3_EXCISETAX_I,Accises sur les combustibles fossiles - Industrie,0_TO_10,Échelle 0-10,1992,,,,Q,Missing value; suppressed,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Cadre de mesure des actions et politiques climatiques,I,BRA,Brésil,A,Annuelle,POL_STRINGENCY,Rigueur de la politique,LEV3_EXCISETAX_I,Accises sur les combustibles fossiles - Industrie,0_TO_10,Échelle 0-10,1993,,,,Q,Missing value; suppressed,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Cadre de mesure des actions et politiques climatiques,I,BRA,Brésil,A,Annuelle,POL_STRINGENCY,Rigueur de la politique,LEV3_EXCISETAX_I,Accises sur les combustibles fossiles - Industrie,0_TO_10,Échelle 0-10,1994,,,,Q,Missing value; suppressed,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Cadre de mesure des actions et politiques climatiques,I,BRA,Brésil,A,Annuelle,POL_STRINGENCY,Rigueur de la politique,LEV3_EXCISETAX_I,Accises sur les combustibles fossiles - Industrie,0_TO_10,Échelle 0-10,1995,,,,Q,Missing value; suppressed,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Cadre de mesure des actions et politiques climatiques,I,BRA,Brésil,A,Annuelle,POL_STRINGENCY,Rigueur de la politique,LEV3_EXCISETAX_I,Accises sur les combustibles fossiles - Industrie,0_TO_10,Échelle 0-10,1996,,,,Q,Missing value; suppressed,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Cadre de mesure des actions et politiques climatiques,I,BRA,Brésil,A,Annuelle,POL_STRINGENCY,Rigueur de la politique,LEV3_EXCISETAX_I,Accises sur les combustibles fossiles - Industrie,0_TO_10,Échelle 0-10,1997,,,,Q,Missing value; suppressed,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Cadre de mesure des actions et politiques climatiques,I,BRA,Brésil,A,Annuelle,POL_STRINGENCY,Rigueur de la politique,LEV3_EXCISETAX_I,Accises sur les combustibles fossiles - Industrie,0_TO_10,Échelle 0-10,1998,,,,Q,Missing value; suppressed,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Cadre de mesure des actions et politiques climatiques,I,BRA,Brésil,A,Annuelle,POL_STRINGENCY,Rigueur de la politique,LEV3_EXCISETAX_I,Accises sur les combustibles fossiles - Industrie,0_TO_10,Échelle 0-10,1999,,,,Q,Missing value; suppressed,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Cadre de mesure des actions et politiques climatiques,I,BRA,Brésil,A,Annuelle,POL_STRINGENCY,Rigueur de la politique,LEV3_EXCISETAX_I,Accises sur les combustibles fossiles - Industrie,0_TO_10,Échelle 0-10,2000,,,,Q,Missing value; suppressed,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Cadre de mesure des actions et politiques climatiques,I,BRA,Brésil,A,Annuelle,POL_STRINGENCY,Rigueur de la politique,LEV3_EXCISETAX_I,Accises sur les combustibles fossiles - Industrie,0_TO_10,Échelle 0-10,2001,,,,Q,Missing value; suppressed,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Cadre de mesure des actions et politiques climatiques,I,BRA,Brésil,A,Annuelle,POL_STRINGENCY,Rigueur de la politique,LEV3_EXCISETAX_I,Accises sur les combustibles fossiles - Industrie,0_TO_10,Échelle 0-10,2002,,,,Q,Missing value; suppressed,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Cadre de mesure des actions et politiques climatiques,I,BRA,Brésil,A,Annuelle,POL_STRINGENCY,Rigueur de la politique,LEV3_EXCISETAX_I,Accises sur les combustibles fossiles - Industrie,0_TO_10,Échelle 0-10,2003,,,,Q,Missing value; suppressed,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Cadre de mesure des actions et politiques climatiques,I,BRA,Brésil,A,Annuelle,POL_STRINGENCY,Rigueur de la politique,LEV3_EXCISETAX_I,Accises sur les combustibles fossiles - Industrie,0_TO_10,Échelle 0-10,2004,,,,Q,Missing value; suppressed,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Cadre de mesure des actions et politiques climatiques,I,BRA,Brésil,A,Annuelle,POL_STRINGENCY,Rigueur de la politique,LEV3_EXCISETAX_I,Accises sur les combustibles fossiles - Industrie,0_TO_10,Échelle 0-10,2005,,,,Q,Missing value; suppressed,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Cadre de mesure des actions et politiques climatiques,I,BRA,Brésil,A,Annuelle,POL_STRINGENCY,Rigueur de la politique,LEV3_EXCISETAX_I,Accises sur les combustibles fossiles - Industrie,0_TO_10,Échelle 0-10,2006,,,,Q,Missing value; suppressed,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Cadre de mesure des actions et politiques climatiques,I,BRA,Brésil,A,Annuelle,POL_STRINGENCY,Rigueur de la politique,LEV3_EXCISETAX_I,Accises sur les combustibles fossiles - Industrie,0_TO_10,Échelle 0-10,2007,,,,Q,Missing value; suppressed,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Cadre de mesure des actions et politiques climatiques,I,BRA,Brésil,A,Annuelle,POL_STRINGENCY,Rigueur de la politique,LEV3_EXCISETAX_I,Accises sur les combustibles fossiles - Industrie,0_TO_10,Échelle 0-10,2008,,,,Q,Missing value; suppressed,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Cadre de mesure des actions et politiques climatiques,I,BRA,Brésil,A,Annuelle,POL_STRINGENCY,Rigueur de la politique,LEV3_EXCISETAX_I,Accises sur les combustibles fossiles - Industrie,0_TO_10,Échelle 0-10,2009,,,,Q,Missing value; suppressed,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Cadre de mesure des actions et politiques climatiques,I,BRA,Brésil,A,Annuelle,POL_STRINGENCY,Rigueur de la politique,LEV3_EXCISETAX_I,Accises sur les combustibles fossiles - Industrie,0_TO_10,Échelle 0-10,2010,,,,Q,Missing value; suppressed,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Cadre de mesure des actions et politiques climatiques,I,BRA,Brésil,A,Annuelle,POL_STRINGENCY,Rigueur de la politique,LEV3_EXCISETAX_I,Accises sur les combustibles fossiles - Industrie,0_TO_10,Échelle 0-10,2011,,,,Q,Missing value; suppressed,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Cadre de mesure des actions et politiques climatiques,I,BRA,Brésil,A,Annuelle,POL_STRINGENCY,Rigueur de la politique,LEV3_EXCISETAX_I,Accises sur les combustibles fossiles - Industrie,0_TO_10,Échelle 0-10,2012,,,,Q,Missing value; suppressed,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Cadre de mesure des actions et politiques climatiques,I,BRA,Brésil,A,Annuelle,POL_STRINGENCY,Rigueur de la politique,LEV3_EXCISETAX_I,Accises sur les combustibles fossiles - Industrie,0_TO_10,Échelle 0-10,2013,,,,Q,Missing value; suppressed,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Cadre de mesure des actions et politiques climatiques,I,BRA,Brésil,A,Annuelle,POL_STRINGENCY,Rigueur de la politique,LEV3_EXCISETAX_I,Accises sur les combustibles fossiles - Industrie,0_TO_10,Échelle 0-10,2014,,,,Q,Missing value; suppressed,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Cadre de mesure des actions et politiques climatiques,I,BRA,Brésil,A,Annuelle,POL_STRINGENCY,Rigueur de la politique,LEV3_EXCISETAX_I,Accises sur les combustibles fossiles - Industrie,0_TO_10,Échelle 0-10,2015,,,,Q,Missing value; suppressed,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Cadre de mesure des actions et politiques climatiques,I,BRA,Brésil,A,Annuelle,POL_STRINGENCY,Rigueur de la politique,LEV3_EXCISETAX_I,Accises sur les combustibles fossiles - Industrie,0_TO_10,Échelle 0-10,2016,,,,Q,Missing value; suppressed,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Cadre de mesure des actions et politiques climatiques,I,BRA,Brésil,A,Annuelle,POL_STRINGENCY,Rigueur de la politique,LEV3_EXCISETAX_I,Accises sur les combustibles fossiles - Industrie,0_TO_10,Échelle 0-10,2017,,,,Q,Missing value; suppressed,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Cadre de mesure des actions et politiques climatiques,I,BRA,Brésil,A,Annuelle,POL_STRINGENCY,Rigueur de la politique,LEV3_EXCISETAX_I,Accises sur les combustibles fossiles - Industrie,0_TO_10,Échelle 0-10,2018,,,,Q,Missing value; suppressed,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Cadre de mesure des actions et politiques climatiques,I,BRA,Brésil,A,Annuelle,POL_STRINGENCY,Rigueur de la politique,LEV3_EXCISETAX_I,Accises sur les combustibles fossiles - Industrie,0_TO_10,Échelle 0-10,2019,,,,Q,Missing value; suppressed,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Cadre de mesure des actions et politiques climatiques,I,BRA,Brésil,A,Annuelle,POL_STRINGENCY,Rigueur de la politique,LEV3_EXCISETAX_I,Accises sur les combustibles fossiles - Industrie,0_TO_10,Échelle 0-10,2020,,,,Q,Missing value; suppressed,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Cadre de mesure des actions et politiques climatiques,I,COL,Colombie,A,Annuelle,POL_STRINGENCY,Rigueur de la politique,LEV3_FIN_MECH_I,Mécanismes de financement disponibles - Industrie,0_TO_10,Échelle 0-10,1990,,,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Cadre de mesure des actions et politiques climatiques,I,COL,Colombie,A,Annuelle,POL_STRINGENCY,Rigueur de la politique,LEV3_FIN_MECH_I,Mécanismes de financement disponibles - Industrie,0_TO_10,Échelle 0-10,1991,,,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Cadre de mesure des actions et politiques climatiques,I,COL,Colombie,A,Annuelle,POL_STRINGENCY,Rigueur de la politique,LEV3_FIN_MECH_I,Mécanismes de financement disponibles - Industrie,0_TO_10,Échelle 0-10,1992,,,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Cadre de mesure des actions et politiques climatiques,I,COL,Colombie,A,Annuelle,POL_STRINGENCY,Rigueur de la politique,LEV3_FIN_MECH_I,Mécanismes de financement disponibles - Industrie,0_TO_10,Échelle 0-10,1993,,,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Cadre de mesure des actions et politiques climatiques,I,COL,Colombie,A,Annuelle,POL_STRINGENCY,Rigueur de la politique,LEV3_FIN_MECH_I,Mécanismes de financement disponibles - Industrie,0_TO_10,Échelle 0-10,1994,,,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Cadre de mesure des actions et politiques climatiques,I,COL,Colombie,A,Annuelle,POL_STRINGENCY,Rigueur de la politique,LEV3_FIN_MECH_I,Mécanismes de financement disponibles - Industrie,0_TO_10,Échelle 0-10,1995,,,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Cadre de mesure des actions et politiques climatiques,I,COL,Colombie,A,Annuelle,POL_STRINGENCY,Rigueur de la politique,LEV3_FIN_MECH_I,Mécanismes de financement disponibles - Industrie,0_TO_10,Échelle 0-10,1996,,,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Cadre de mesure des actions et politiques climatiques,I,COL,Colombie,A,Annuelle,POL_STRINGENCY,Rigueur de la politique,LEV3_FIN_MECH_I,Mécanismes de financement disponibles - Industrie,0_TO_10,Échelle 0-10,1997,,,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Cadre de mesure des actions et politiques climatiques,I,COL,Colombie,A,Annuelle,POL_STRINGENCY,Rigueur de la politique,LEV3_FIN_MECH_I,Mécanismes de financement disponibles - Industrie,0_TO_10,Échelle 0-10,1998,,,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Cadre de mesure des actions et politiques climatiques,I,COL,Colombie,A,Annuelle,POL_STRINGENCY,Rigueur de la politique,LEV3_FIN_MECH_I,Mécanismes de financement disponibles - Industrie,0_TO_10,Échelle 0-10,1999,,,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Cadre de mesure des actions et politiques climatiques,I,COL,Colombie,A,Annuelle,POL_STRINGENCY,Rigueur de la politique,LEV3_FIN_MECH_I,Mécanismes de financement disponibles - Industrie,0_TO_10,Échelle 0-10,2000,,,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Cadre de mesure des actions et politiques climatiques,I,COL,Colombie,A,Annuelle,POL_STRINGENCY,Rigueur de la politique,LEV3_FIN_MECH_I,Mécanismes de financement disponibles - Industrie,0_TO_10,Échelle 0-10,2001,,,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Cadre de mesure des actions et politiques climatiques,I,COL,Colombie,A,Annuelle,POL_STRINGENCY,Rigueur de la politique,LEV3_FIN_MECH_I,Mécanismes de financement disponibles - Industrie,0_TO_10,Échelle 0-10,2002,,,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Cadre de mesure des actions et politiques climatiques,I,COL,Colombie,A,Annuelle,POL_STRINGENCY,Rigueur de la politique,LEV3_FIN_MECH_I,Mécanismes de financement disponibles - Industrie,0_TO_10,Échelle 0-10,2003,,,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Cadre de mesure des actions et politiques climatiques,I,COL,Colombie,A,Annuelle,POL_STRINGENCY,Rigueur de la politique,LEV3_FIN_MECH_I,Mécanismes de financement disponibles - Industrie,0_TO_10,Échelle 0-10,2004,,,,A,Normal value,0,Units,2,Two
