STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,FREQ,Fréquence d'observation,REF_AREA,Zone de référence,SECTOR,Secteur institutionnel,COUNTERPART_SECTOR,Secteur institutionnel de contrepartie,TRANSACTION,Transaction,INSTR_ASSET,Instruments financiers et actifs non financiers,ACTIVITY,Activité économique,EXPENDITURE,Dépense,UNIT_MEASURE,Unité de mesure,PRICE_BASE,Type de prix,TRANSFORMATION,Transformation,TABLE_IDENTIFIER,Identifiant de tableau,TIME_PERIOD,Période temporelle,OBS_VALUE,Valeur d'observation,REF_YEAR_PRICE,Prix ​​année de référence,CONF_STATUS,Statut de confidentialité,DECIMALS,Décimales,OBS_STATUS,Statut d'observation,UNIT_MULT,Multiplicateur d'unité,CURRENCY,Monnaie
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_OUTPUT(1.0),PIB annuel et ses composantes selon l'approche par la production,I,A,Annuelle,EST,Estonie,S1,Economie totale,S1,Economie totale,B1G,"Valeur ajoutée, brute",_Z,Non applicable,C,Activités de fabrication,_Z,Non-applicable,USD_EXC,"Dollars des É-U, taux de change converti",LR,Volumes chaînés (rebasés),N,Données non transformées,T0101,Tableau 0101  - Valeur ajoutée brute aux prix de base et produit intérieur brut aux prix du marché,2012,,2854.608,,2015,,F,Libre (libre pour publication),1,One,A,Normal value,6,Millions,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_OUTPUT(1.0),PIB annuel et ses composantes selon l'approche par la production,I,A,Annuelle,EST,Estonie,S1,Economie totale,S1,Economie totale,B1G,"Valeur ajoutée, brute",_Z,Non applicable,C,Activités de fabrication,_Z,Non-applicable,USD_EXC,"Dollars des É-U, taux de change converti",LR,Volumes chaînés (rebasés),N,Données non transformées,T0101,Tableau 0101  - Valeur ajoutée brute aux prix de base et produit intérieur brut aux prix du marché,2013,,2942.951,,2015,,F,Libre (libre pour publication),1,One,A,Normal value,6,Millions,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_OUTPUT(1.0),PIB annuel et ses composantes selon l'approche par la production,I,A,Annuelle,EST,Estonie,S1,Economie totale,S1,Economie totale,B1G,"Valeur ajoutée, brute",_Z,Non applicable,C,Activités de fabrication,_Z,Non-applicable,USD_EXC,"Dollars des É-U, taux de change converti",LR,Volumes chaînés (rebasés),N,Données non transformées,T0101,Tableau 0101  - Valeur ajoutée brute aux prix de base et produit intérieur brut aux prix du marché,2014,,3109.058,,2015,,F,Libre (libre pour publication),1,One,A,Normal value,6,Millions,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_OUTPUT(1.0),PIB annuel et ses composantes selon l'approche par la production,I,A,Annuelle,EST,Estonie,S1,Economie totale,S1,Economie totale,B1G,"Valeur ajoutée, brute",_Z,Non applicable,C,Activités de fabrication,_Z,Non-applicable,USD_EXC,"Dollars des É-U, taux de change converti",LR,Volumes chaînés (rebasés),N,Données non transformées,T0101,Tableau 0101  - Valeur ajoutée brute aux prix de base et produit intérieur brut aux prix du marché,2015,,3183.174,,2015,,F,Libre (libre pour publication),1,One,A,Normal value,6,Millions,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_OUTPUT(1.0),PIB annuel et ses composantes selon l'approche par la production,I,A,Annuelle,EST,Estonie,S1,Economie totale,S1,Economie totale,B1G,"Valeur ajoutée, brute",_Z,Non applicable,C,Activités de fabrication,_Z,Non-applicable,USD_EXC,"Dollars des É-U, taux de change converti",LR,Volumes chaînés (rebasés),N,Données non transformées,T0101,Tableau 0101  - Valeur ajoutée brute aux prix de base et produit intérieur brut aux prix du marché,2016,,3318.816,,2015,,F,Libre (libre pour publication),1,One,A,Normal value,6,Millions,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_OUTPUT(1.0),PIB annuel et ses composantes selon l'approche par la production,I,A,Annuelle,EST,Estonie,S1,Economie totale,S1,Economie totale,B1G,"Valeur ajoutée, brute",_Z,Non applicable,C,Activités de fabrication,_Z,Non-applicable,USD_EXC,"Dollars des É-U, taux de change converti",LR,Volumes chaînés (rebasés),N,Données non transformées,T0101,Tableau 0101  - Valeur ajoutée brute aux prix de base et produit intérieur brut aux prix du marché,2017,,3452.289,,2015,,F,Libre (libre pour publication),1,One,A,Normal value,6,Millions,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_OUTPUT(1.0),PIB annuel et ses composantes selon l'approche par la production,I,A,Annuelle,EST,Estonie,S1,Economie totale,S1,Economie totale,B1G,"Valeur ajoutée, brute",_Z,Non applicable,C,Activités de fabrication,_Z,Non-applicable,USD_EXC,"Dollars des É-U, taux de change converti",LR,Volumes chaînés (rebasés),N,Données non transformées,T0101,Tableau 0101  - Valeur ajoutée brute aux prix de base et produit intérieur brut aux prix du marché,2018,,3620.249,,2015,,F,Libre (libre pour publication),1,One,A,Normal value,6,Millions,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_OUTPUT(1.0),PIB annuel et ses composantes selon l'approche par la production,I,A,Annuelle,EST,Estonie,S1,Economie totale,S1,Economie totale,B1G,"Valeur ajoutée, brute",_Z,Non applicable,C,Activités de fabrication,_Z,Non-applicable,USD_EXC,"Dollars des É-U, taux de change converti",LR,Volumes chaînés (rebasés),N,Données non transformées,T0101,Tableau 0101  - Valeur ajoutée brute aux prix de base et produit intérieur brut aux prix du marché,2019,,3680.739,,2015,,F,Libre (libre pour publication),1,One,A,Normal value,6,Millions,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_OUTPUT(1.0),PIB annuel et ses composantes selon l'approche par la production,I,A,Annuelle,EST,Estonie,S1,Economie totale,S1,Economie totale,B1G,"Valeur ajoutée, brute",_Z,Non applicable,C,Activités de fabrication,_Z,Non-applicable,USD_EXC,"Dollars des É-U, taux de change converti",LR,Volumes chaînés (rebasés),N,Données non transformées,T0101,Tableau 0101  - Valeur ajoutée brute aux prix de base et produit intérieur brut aux prix du marché,2020,,3440.63,,2015,,F,Libre (libre pour publication),1,One,A,Normal value,6,Millions,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_OUTPUT(1.0),PIB annuel et ses composantes selon l'approche par la production,I,A,Annuelle,IRL,Irlande,S1,Economie totale,S1,Economie totale,B1G,"Valeur ajoutée, brute",_Z,Non applicable,C,Activités de fabrication,_Z,Non-applicable,USD_EXC,"Dollars des É-U, taux de change converti",LR,Volumes chaînés (rebasés),N,Données non transformées,T0101,Tableau 0101  - Valeur ajoutée brute aux prix de base et produit intérieur brut aux prix du marché,1995,,23200.294,,2015,,F,Libre (libre pour publication),1,One,A,Normal value,6,Millions,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_OUTPUT(1.0),PIB annuel et ses composantes selon l'approche par la production,I,A,Annuelle,IRL,Irlande,S1,Economie totale,S1,Economie totale,B1G,"Valeur ajoutée, brute",_Z,Non applicable,C,Activités de fabrication,_Z,Non-applicable,USD_EXC,"Dollars des É-U, taux de change converti",LR,Volumes chaînés (rebasés),N,Données non transformées,T0101,Tableau 0101  - Valeur ajoutée brute aux prix de base et produit intérieur brut aux prix du marché,1996,,24639.542,,2015,,F,Libre (libre pour publication),1,One,A,Normal value,6,Millions,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_OUTPUT(1.0),PIB annuel et ses composantes selon l'approche par la production,I,A,Annuelle,IRL,Irlande,S1,Economie totale,S1,Economie totale,B1G,"Valeur ajoutée, brute",_Z,Non applicable,C,Activités de fabrication,_Z,Non-applicable,USD_EXC,"Dollars des É-U, taux de change converti",LR,Volumes chaînés (rebasés),N,Données non transformées,T0101,Tableau 0101  - Valeur ajoutée brute aux prix de base et produit intérieur brut aux prix du marché,1997,,29110.394,,2015,,F,Libre (libre pour publication),1,One,A,Normal value,6,Millions,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_OUTPUT(1.0),PIB annuel et ses composantes selon l'approche par la production,I,A,Annuelle,IRL,Irlande,S1,Economie totale,S1,Economie totale,B1G,"Valeur ajoutée, brute",_Z,Non applicable,C,Activités de fabrication,_Z,Non-applicable,USD_EXC,"Dollars des É-U, taux de change converti",LR,Volumes chaînés (rebasés),N,Données non transformées,T0101,Tableau 0101  - Valeur ajoutée brute aux prix de base et produit intérieur brut aux prix du marché,1998,,33325.556,,2015,,F,Libre (libre pour publication),1,One,A,Normal value,6,Millions,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_OUTPUT(1.0),PIB annuel et ses composantes selon l'approche par la production,I,A,Annuelle,IRL,Irlande,S1,Economie totale,S1,Economie totale,B1G,"Valeur ajoutée, brute",_Z,Non applicable,C,Activités de fabrication,_Z,Non-applicable,USD_EXC,"Dollars des É-U, taux de change converti",LR,Volumes chaînés (rebasés),N,Données non transformées,T0101,Tableau 0101  - Valeur ajoutée brute aux prix de base et produit intérieur brut aux prix du marché,1999,,37676.697,,2015,,F,Libre (libre pour publication),1,One,A,Normal value,6,Millions,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_OUTPUT(1.0),PIB annuel et ses composantes selon l'approche par la production,I,A,Annuelle,IRL,Irlande,S1,Economie totale,S1,Economie totale,B1G,"Valeur ajoutée, brute",_Z,Non applicable,C,Activités de fabrication,_Z,Non-applicable,USD_EXC,"Dollars des É-U, taux de change converti",LR,Volumes chaînés (rebasés),N,Données non transformées,T0101,Tableau 0101  - Valeur ajoutée brute aux prix de base et produit intérieur brut aux prix du marché,2000,,43097.928,,2015,,F,Libre (libre pour publication),1,One,A,Normal value,6,Millions,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_OUTPUT(1.0),PIB annuel et ses composantes selon l'approche par la production,I,A,Annuelle,IRL,Irlande,S1,Economie totale,S1,Economie totale,B1G,"Valeur ajoutée, brute",_Z,Non applicable,C,Activités de fabrication,_Z,Non-applicable,USD_EXC,"Dollars des É-U, taux de change converti",LR,Volumes chaînés (rebasés),N,Données non transformées,T0101,Tableau 0101  - Valeur ajoutée brute aux prix de base et produit intérieur brut aux prix du marché,2001,,45353.732,,2015,,F,Libre (libre pour publication),1,One,A,Normal value,6,Millions,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_OUTPUT(1.0),PIB annuel et ses composantes selon l'approche par la production,I,A,Annuelle,IRL,Irlande,S1,Economie totale,S1,Economie totale,B1G,"Valeur ajoutée, brute",_Z,Non applicable,C,Activités de fabrication,_Z,Non-applicable,USD_EXC,"Dollars des É-U, taux de change converti",LR,Volumes chaînés (rebasés),N,Données non transformées,T0101,Tableau 0101  - Valeur ajoutée brute aux prix de base et produit intérieur brut aux prix du marché,2002,,50644.348,,2015,,F,Libre (libre pour publication),1,One,A,Normal value,6,Millions,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_OUTPUT(1.0),PIB annuel et ses composantes selon l'approche par la production,I,A,Annuelle,IRL,Irlande,S1,Economie totale,S1,Economie totale,B1G,"Valeur ajoutée, brute",_Z,Non applicable,C,Activités de fabrication,_Z,Non-applicable,USD_EXC,"Dollars des É-U, taux de change converti",LR,Volumes chaînés (rebasés),N,Données non transformées,T0101,Tableau 0101  - Valeur ajoutée brute aux prix de base et produit intérieur brut aux prix du marché,2003,,50235.703,,2015,,F,Libre (libre pour publication),1,One,A,Normal value,6,Millions,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_OUTPUT(1.0),PIB annuel et ses composantes selon l'approche par la production,I,A,Annuelle,IRL,Irlande,S1,Economie totale,S1,Economie totale,B1G,"Valeur ajoutée, brute",_Z,Non applicable,C,Activités de fabrication,_Z,Non-applicable,USD_EXC,"Dollars des É-U, taux de change converti",LR,Volumes chaînés (rebasés),N,Données non transformées,T0101,Tableau 0101  - Valeur ajoutée brute aux prix de base et produit intérieur brut aux prix du marché,2004,,49923.874,,2015,,F,Libre (libre pour publication),1,One,A,Normal value,6,Millions,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_OUTPUT(1.0),PIB annuel et ses composantes selon l'approche par la production,I,A,Annuelle,IRL,Irlande,S1,Economie totale,S1,Economie totale,B1G,"Valeur ajoutée, brute",_Z,Non applicable,C,Activités de fabrication,_Z,Non-applicable,USD_EXC,"Dollars des É-U, taux de change converti",LR,Volumes chaînés (rebasés),N,Données non transformées,T0101,Tableau 0101  - Valeur ajoutée brute aux prix de base et produit intérieur brut aux prix du marché,2005,,52779.821,,2015,,F,Libre (libre pour publication),1,One,A,Normal value,6,Millions,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_OUTPUT(1.0),PIB annuel et ses composantes selon l'approche par la production,I,A,Annuelle,IRL,Irlande,S1,Economie totale,S1,Economie totale,B1G,"Valeur ajoutée, brute",_Z,Non applicable,C,Activités de fabrication,_Z,Non-applicable,USD_EXC,"Dollars des É-U, taux de change converti",LR,Volumes chaînés (rebasés),N,Données non transformées,T0101,Tableau 0101  - Valeur ajoutée brute aux prix de base et produit intérieur brut aux prix du marché,2006,,53900.511,,2015,,F,Libre (libre pour publication),1,One,A,Normal value,6,Millions,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_OUTPUT(1.0),PIB annuel et ses composantes selon l'approche par la production,I,A,Annuelle,IRL,Irlande,S1,Economie totale,S1,Economie totale,B1G,"Valeur ajoutée, brute",_Z,Non applicable,C,Activités de fabrication,_Z,Non-applicable,USD_EXC,"Dollars des É-U, taux de change converti",LR,Volumes chaînés (rebasés),N,Données non transformées,T0101,Tableau 0101  - Valeur ajoutée brute aux prix de base et produit intérieur brut aux prix du marché,2007,,57073.213,,2015,,F,Libre (libre pour publication),1,One,A,Normal value,6,Millions,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_OUTPUT(1.0),PIB annuel et ses composantes selon l'approche par la production,I,A,Annuelle,IRL,Irlande,S1,Economie totale,S1,Economie totale,B1G,"Valeur ajoutée, brute",_Z,Non applicable,C,Activités de fabrication,_Z,Non-applicable,USD_EXC,"Dollars des É-U, taux de change converti",LR,Volumes chaînés (rebasés),N,Données non transformées,T0101,Tableau 0101  - Valeur ajoutée brute aux prix de base et produit intérieur brut aux prix du marché,2008,,51606.594,,2015,,F,Libre (libre pour publication),1,One,A,Normal value,6,Millions,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_OUTPUT(1.0),PIB annuel et ses composantes selon l'approche par la production,I,A,Annuelle,IRL,Irlande,S1,Economie totale,S1,Economie totale,B1G,"Valeur ajoutée, brute",_Z,Non applicable,C,Activités de fabrication,_Z,Non-applicable,USD_EXC,"Dollars des É-U, taux de change converti",LR,Volumes chaînés (rebasés),N,Données non transformées,T0101,Tableau 0101  - Valeur ajoutée brute aux prix de base et produit intérieur brut aux prix du marché,2009,,48988.845,,2015,,F,Libre (libre pour publication),1,One,A,Normal value,6,Millions,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_OUTPUT(1.0),PIB annuel et ses composantes selon l'approche par la production,I,A,Annuelle,IRL,Irlande,S1,Economie totale,S1,Economie totale,B1G,"Valeur ajoutée, brute",_Z,Non applicable,C,Activités de fabrication,_Z,Non-applicable,USD_EXC,"Dollars des É-U, taux de change converti",LR,Volumes chaînés (rebasés),N,Données non transformées,T0101,Tableau 0101  - Valeur ajoutée brute aux prix de base et produit intérieur brut aux prix du marché,2010,,51164.722,,2015,,F,Libre (libre pour publication),1,One,A,Normal value,6,Millions,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_OUTPUT(1.0),PIB annuel et ses composantes selon l'approche par la production,I,A,Annuelle,IRL,Irlande,S1,Economie totale,S1,Economie totale,B1G,"Valeur ajoutée, brute",_Z,Non applicable,C,Activités de fabrication,_Z,Non-applicable,USD_EXC,"Dollars des É-U, taux de change converti",LR,Volumes chaînés (rebasés),N,Données non transformées,T0101,Tableau 0101  - Valeur ajoutée brute aux prix de base et produit intérieur brut aux prix du marché,2011,,53068.095,,2015,,F,Libre (libre pour publication),1,One,A,Normal value,6,Millions,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_OUTPUT(1.0),PIB annuel et ses composantes selon l'approche par la production,I,A,Annuelle,IRL,Irlande,S1,Economie totale,S1,Economie totale,B1G,"Valeur ajoutée, brute",_Z,Non applicable,C,Activités de fabrication,_Z,Non-applicable,USD_EXC,"Dollars des É-U, taux de change converti",LR,Volumes chaînés (rebasés),N,Données non transformées,T0101,Tableau 0101  - Valeur ajoutée brute aux prix de base et produit intérieur brut aux prix du marché,2012,,51963.565,,2015,,F,Libre (libre pour publication),1,One,A,Normal value,6,Millions,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_OUTPUT(1.0),PIB annuel et ses composantes selon l'approche par la production,I,A,Annuelle,IRL,Irlande,S1,Economie totale,S1,Economie totale,B1G,"Valeur ajoutée, brute",_Z,Non applicable,C,Activités de fabrication,_Z,Non-applicable,USD_EXC,"Dollars des É-U, taux de change converti",LR,Volumes chaînés (rebasés),N,Données non transformées,T0101,Tableau 0101  - Valeur ajoutée brute aux prix de base et produit intérieur brut aux prix du marché,2013,,49523.447,,2015,,F,Libre (libre pour publication),1,One,A,Normal value,6,Millions,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_OUTPUT(1.0),PIB annuel et ses composantes selon l'approche par la production,I,A,Annuelle,IRL,Irlande,S1,Economie totale,S1,Economie totale,B1G,"Valeur ajoutée, brute",_Z,Non applicable,C,Activités de fabrication,_Z,Non-applicable,USD_EXC,"Dollars des É-U, taux de change converti",LR,Volumes chaînés (rebasés),N,Données non transformées,T0101,Tableau 0101  - Valeur ajoutée brute aux prix de base et produit intérieur brut aux prix du marché,2014,,54828.926,,2015,,F,Libre (libre pour publication),1,One,A,Normal value,6,Millions,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_OUTPUT(1.0),PIB annuel et ses composantes selon l'approche par la production,I,A,Annuelle,IRL,Irlande,S1,Economie totale,S1,Economie totale,B1G,"Valeur ajoutée, brute",_Z,Non applicable,C,Activités de fabrication,_Z,Non-applicable,USD_EXC,"Dollars des É-U, taux de change converti",LR,Volumes chaînés (rebasés),N,Données non transformées,T0101,Tableau 0101  - Valeur ajoutée brute aux prix de base et produit intérieur brut aux prix du marché,2015,,101610.867,,2015,,F,Libre (libre pour publication),1,One,A,Normal value,6,Millions,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_OUTPUT(1.0),PIB annuel et ses composantes selon l'approche par la production,I,A,Annuelle,IRL,Irlande,S1,Economie totale,S1,Economie totale,B1G,"Valeur ajoutée, brute",_Z,Non applicable,C,Activités de fabrication,_Z,Non-applicable,USD_EXC,"Dollars des É-U, taux de change converti",LR,Volumes chaînés (rebasés),N,Données non transformées,T0101,Tableau 0101  - Valeur ajoutée brute aux prix de base et produit intérieur brut aux prix du marché,2016,,99701.954,,2015,,F,Libre (libre pour publication),1,One,A,Normal value,6,Millions,_Z,N'est pas applicable
